Well:	Amstelland	Gauge:	9380	Date:	Saturday, 9 December 2023
Test:	XLOT_9dec	Position:gauge depth 1.383 m MD	Time:	21:24:09
Uncompressed export: All data points included.

No Points: 33792     
Time			Delta Time	Pressure	Temperature
			Hours		psi absolute	°C
09-12-2023 21:47:36	0,39083333	   271,014	    15,7
09-12-2023 21:47:39	0,39166667	   272,614	    15,7
09-12-2023 21:47:42	0,39250000	   271,577	    15,7
09-12-2023 21:47:45	0,39333333	   273,894	    15,7
09-12-2023 21:47:48	0,39416667	   276,774	    15,7
09-12-2023 21:47:51	0,39500000	   271,654	    15,7
09-12-2023 21:47:54	0,39583333	   275,494	    15,7
09-12-2023 21:47:57	0,39666667	   272,294	    15,7
09-12-2023 21:48:00	0,39750000	   275,494	    15,7
09-12-2023 21:48:03	0,39833333	   275,494	    15,7
09-12-2023 21:48:06	0,39916667	   276,774	    15,7
09-12-2023 21:48:09	0,40000000	   276,851	    15,7
09-12-2023 21:48:12	0,40083333	   276,851	    15,7
09-12-2023 21:48:15	0,40166667	   276,851	    15,7
09-12-2023 21:48:18	0,40250000	   277,171	    15,7
09-12-2023 21:48:21	0,40333333	   277,568	    15,7
09-12-2023 21:48:24	0,40416667	   277,491	    15,7
09-12-2023 21:48:27	0,40500000	   277,811	    15,7
09-12-2023 21:48:30	0,40583333	   277,811	    15,7
09-12-2023 21:48:33	0,40666667	   277,491	    15,7
09-12-2023 21:48:36	0,40750000	   277,568	    15,7
09-12-2023 21:48:39	0,40833333	   277,491	    15,7
09-12-2023 21:48:42	0,40916667	   277,568	    15,7
09-12-2023 21:48:45	0,41000000	   277,248	    15,7
09-12-2023 21:48:48	0,41083333	   277,248	    15,7
09-12-2023 21:48:51	0,41166667	   276,928	    15,7
09-12-2023 21:48:54	0,41250000	   277,005	    15,8
09-12-2023 21:48:57	0,41333333	   276,928	    15,7
09-12-2023 21:49:00	0,41416667	   276,928	    15,7
09-12-2023 21:49:03	0,41500000	   276,608	    15,7
09-12-2023 21:49:06	0,41583333	   276,928	    15,7
09-12-2023 21:49:09	0,41666667	   276,608	    15,7
09-12-2023 21:49:12	0,41750000	   277,005	    15,8
09-12-2023 21:49:15	0,41833333	   276,608	    15,7
09-12-2023 21:49:18	0,41916667	   276,685	    15,8
09-12-2023 21:49:21	0,42000000	   277,005	    15,8
09-12-2023 21:49:24	0,42083333	   277,005	    15,8
09-12-2023 21:49:27	0,42166667	   287,887	    15,8
09-12-2023 21:49:30	0,42250000	   277,965	    15,8
09-12-2023 21:49:33	0,42333333	   278,285	    15,8
09-12-2023 21:49:36	0,42416667	   274,444	    15,8
09-12-2023 21:49:39	0,42500000	   278,605	    15,8
09-12-2023 21:49:42	0,42583333	   277,005	    15,8
09-12-2023 21:49:45	0,42666667	   279,885	    15,8
09-12-2023 21:49:48	0,42750000	   279,245	    15,8
09-12-2023 21:49:51	0,42833333	   278,285	    15,8
09-12-2023 21:49:54	0,42916667	   282,523	    15,8
09-12-2023 21:49:57	0,43000000	   279,885	    15,8
09-12-2023 21:50:00	0,43083333	   283,483	    15,8
09-12-2023 21:50:03	0,43166667	   282,523	    15,8
09-12-2023 21:50:06	0,43250000	   282,523	    15,8
09-12-2023 21:50:09	0,43333333	   284,201	    15,8
09-12-2023 21:50:12	0,43416667	   283,803	    15,8
09-12-2023 21:50:15	0,43500000	   285,084	    15,8
09-12-2023 21:50:18	0,43583333	   285,404	    15,8
09-12-2023 21:50:21	0,43666667	   286,684	    15,8
09-12-2023 21:50:24	0,43750000	   286,441	    15,8
09-12-2023 21:50:27	0,43833333	   288,042	    15,8
09-12-2023 21:50:30	0,43916667	   286,441	    15,8
09-12-2023 21:50:33	0,44000000	   289,963	    15,8
09-12-2023 21:50:36	0,44083333	   287,402	    15,8
09-12-2023 21:50:39	0,44166667	   290,923	    15,8
09-12-2023 21:50:42	0,44250000	   290,283	    15,8
09-12-2023 21:50:45	0,44333333	   289,642	    15,8
09-12-2023 21:50:48	0,44416667	   294,522	    15,8
09-12-2023 21:50:51	0,44500000	   290,603	    15,8
09-12-2023 21:50:54	0,44583333	   293,561	    15,8
09-12-2023 21:50:57	0,44666667	   295,162	    15,8
09-12-2023 21:51:00	0,44750000	   291,961	    15,8
09-12-2023 21:51:03	0,44833333	   297,083	    15,8
09-12-2023 21:51:06	0,44916667	   294,842	    15,8
09-12-2023 21:51:09	0,45000000	   295,802	    15,8
09-12-2023 21:51:12	0,45083333	   299,401	    15,8
09-12-2023 21:51:15	0,45166667	   295,802	    15,8
09-12-2023 21:51:18	0,45250000	   301,962	    15,8
09-12-2023 21:51:21	0,45333333	   296,200	    15,8
09-12-2023 21:51:24	0,45416667	   302,282	    15,8
09-12-2023 21:51:27	0,45500000	   298,761	    15,8
09-12-2023 21:51:30	0,45583333	   302,360	    15,9
09-12-2023 21:51:33	0,45666667	   301,400	    15,9
09-12-2023 21:51:36	0,45750000	   301,400	    15,9
09-12-2023 21:51:39	0,45833333	   304,601	    15,9
09-12-2023 21:51:42	0,45916667	   301,400	    15,9
09-12-2023 21:51:45	0,46000000	   304,601	    15,9
09-12-2023 21:51:48	0,46083333	   311,645	    15,9
09-12-2023 21:51:51	0,46166667	   308,521	    15,9
09-12-2023 21:51:54	0,46250000	   305,960	    15,9
09-12-2023 21:51:57	0,46333333	   305,640	    15,9
09-12-2023 21:52:00	0,46416667	   306,280	    15,9
09-12-2023 21:52:03	0,46500000	   305,960	    15,9
09-12-2023 21:52:06	0,46583333	   306,998	    15,9
09-12-2023 21:52:09	0,46666667	   306,920	    15,9
09-12-2023 21:52:12	0,46750000	   307,318	    15,9
09-12-2023 21:52:15	0,46833333	   307,639	    15,9
09-12-2023 21:52:18	0,46916667	   307,959	    15,9
09-12-2023 21:52:21	0,47000000	   307,959	    15,9
09-12-2023 21:52:24	0,47083333	   308,279	    15,9
09-12-2023 21:52:27	0,47166667	   307,959	    15,9
09-12-2023 21:52:30	0,47250000	   308,037	    15,9
09-12-2023 21:52:33	0,47333333	   308,037	    15,9
09-12-2023 21:52:36	0,47416667	   308,037	    15,9
09-12-2023 21:52:39	0,47500000	   307,717	    15,9
09-12-2023 21:52:42	0,47583333	   307,717	    15,9
09-12-2023 21:52:45	0,47666667	   307,396	    15,9
09-12-2023 21:52:48	0,47750000	   307,396	    15,9
09-12-2023 21:52:51	0,47833333	   307,396	    15,9
09-12-2023 21:52:54	0,47916667	   307,474	    15,9
09-12-2023 21:52:57	0,48000000	   307,076	    15,9
09-12-2023 21:53:00	0,48083333	   307,154	    15,9
09-12-2023 21:53:03	0,48166667	   307,076	    15,9
09-12-2023 21:53:06	0,48250000	   307,154	    15,9
09-12-2023 21:53:09	0,48333333	   307,154	    15,9
09-12-2023 21:53:12	0,48416667	   307,154	    15,9
09-12-2023 21:53:15	0,48500000	   307,154	    15,9
09-12-2023 21:53:18	0,48583333	   311,317	    15,9
09-12-2023 21:53:21	0,48666667	   307,154	    15,9
09-12-2023 21:53:24	0,48750000	   307,154	    15,9
09-12-2023 21:53:27	0,48833333	   310,755	    16,0
09-12-2023 21:53:30	0,48916667	   309,716	    15,9
09-12-2023 21:53:33	0,49000000	   307,552	    16,0
09-12-2023 21:53:36	0,49083333	   314,277	    16,0
09-12-2023 21:53:39	0,49166667	   306,592	    16,0
09-12-2023 21:53:42	0,49250000	   312,035	    16,0
09-12-2023 21:53:45	0,49333333	   310,434	    16,0
09-12-2023 21:53:48	0,49416667	   311,395	    16,0
09-12-2023 21:53:51	0,49500000	   312,676	    16,0
09-12-2023 21:53:54	0,49583333	   312,035	    16,0
09-12-2023 21:53:57	0,49666667	   315,558	    16,0
09-12-2023 21:54:00	0,49750000	   311,715	    16,0
09-12-2023 21:54:03	0,49833333	   317,558	    16,0
09-12-2023 21:54:06	0,49916667	   312,114	    16,0
09-12-2023 21:54:09	0,50000000	   319,479	    16,0
09-12-2023 21:54:12	0,50083333	   312,754	    16,0
09-12-2023 21:54:15	0,50166667	   320,440	    16,0
09-12-2023 21:54:18	0,50250000	   315,074	    16,0
09-12-2023 21:54:21	0,50333333	   320,198	    16,0
09-12-2023 21:54:24	0,50416667	   318,198	    16,0
09-12-2023 21:54:27	0,50500000	   318,518	    16,0
09-12-2023 21:54:30	0,50583333	   322,120	    16,0
09-12-2023 21:54:33	0,50666667	   317,636	    16,0
09-12-2023 21:54:36	0,50750000	   326,283	    16,0
09-12-2023 21:54:39	0,50833333	   318,917	    16,0
09-12-2023 21:54:42	0,50916667	   322,760	    16,0
09-12-2023 21:54:45	0,51000000	   322,839	    16,0
09-12-2023 21:54:48	0,51083333	   324,361	    16,0
09-12-2023 21:54:51	0,51166667	   324,120	    16,0
09-12-2023 21:54:54	0,51250000	   326,041	    16,0
09-12-2023 21:54:57	0,51333333	   325,081	    16,0
09-12-2023 21:55:00	0,51416667	   328,604	    16,0
09-12-2023 21:55:03	0,51500000	   326,362	    16,0
09-12-2023 21:55:06	0,51583333	   329,564	    16,0
09-12-2023 21:55:09	0,51666667	   328,362	    16,1
09-12-2023 21:55:12	0,51750000	   330,284	    16,1
09-12-2023 21:55:15	0,51833333	   330,284	    16,1
09-12-2023 21:55:18	0,51916667	   329,643	    16,1
09-12-2023 21:55:21	0,52000000	   333,166	    16,1
09-12-2023 21:55:24	0,52083333	   329,964	    16,1
09-12-2023 21:55:27	0,52166667	   336,128	    16,1
09-12-2023 21:55:30	0,52250000	   329,722	    16,1
09-12-2023 21:55:33	0,52333333	   337,650	    16,1
09-12-2023 21:55:36	0,52416667	   332,285	    16,1
09-12-2023 21:55:39	0,52500000	   344,136	    16,1
09-12-2023 21:55:42	0,52583333	   336,769	    16,1
09-12-2023 21:55:45	0,52666667	   337,730	    16,1
09-12-2023 21:55:48	0,52750000	   337,089	    16,1
09-12-2023 21:55:51	0,52833333	   336,528	    16,1
09-12-2023 21:55:54	0,52916667	   336,528	    16,1
09-12-2023 21:55:57	0,53000000	   335,808	    16,1
09-12-2023 21:56:00	0,53083333	   337,809	    16,1
09-12-2023 21:56:03	0,53166667	   338,129	    16,1
09-12-2023 21:56:06	0,53250000	   338,129	    16,1
09-12-2023 21:56:09	0,53333333	   338,449	    16,1
09-12-2023 21:56:12	0,53416667	   338,449	    16,1
09-12-2023 21:56:15	0,53500000	   338,849	    16,1
09-12-2023 21:56:18	0,53583333	   338,849	    16,1
09-12-2023 21:56:21	0,53666667	   338,849	    16,1
09-12-2023 21:56:24	0,53750000	   338,529	    16,1
09-12-2023 21:56:27	0,53833333	   338,208	    16,1
09-12-2023 21:56:30	0,53916667	   338,529	    16,1
09-12-2023 21:56:33	0,54000000	   338,208	    16,1
09-12-2023 21:56:36	0,54083333	   338,288	    16,1
09-12-2023 21:56:39	0,54166667	   338,208	    16,1
09-12-2023 21:56:42	0,54250000	   337,888	    16,1
09-12-2023 21:56:45	0,54333333	   337,888	    16,1
09-12-2023 21:56:48	0,54416667	   337,967	    16,1
09-12-2023 21:56:51	0,54500000	   337,967	    16,1
09-12-2023 21:56:54	0,54583333	   337,967	    16,1
09-12-2023 21:56:57	0,54666667	   337,647	    16,1
09-12-2023 21:57:00	0,54750000	   337,647	    16,1
09-12-2023 21:57:03	0,54833333	   337,647	    16,1
09-12-2023 21:57:06	0,54916667	   337,647	    16,1
09-12-2023 21:57:09	0,55000000	   333,483	    16,1
09-12-2023 21:57:12	0,55083333	   341,491	    16,1
09-12-2023 21:57:15	0,55166667	   341,491	    16,1
09-12-2023 21:57:18	0,55250000	   343,172	    16,2
09-12-2023 21:57:21	0,55333333	   337,406	    16,2
09-12-2023 21:57:24	0,55416667	   339,648	    16,2
09-12-2023 21:57:27	0,55500000	   338,367	    16,2
09-12-2023 21:57:30	0,55583333	   340,609	    16,2
09-12-2023 21:57:33	0,55666667	   340,289	    16,2
09-12-2023 21:57:36	0,55750000	   340,930	    16,2
09-12-2023 21:57:39	0,55833333	   342,852	    16,2
09-12-2023 21:57:42	0,55916667	   341,891	    16,2
09-12-2023 21:57:45	0,56000000	   346,696	    16,2
09-12-2023 21:57:48	0,56083333	   341,250	    16,2
09-12-2023 21:57:51	0,56166667	   349,259	    16,2
09-12-2023 21:57:54	0,56250000	   340,930	    16,2
09-12-2023 21:57:57	0,56333333	   350,300	    16,2
09-12-2023 21:58:00	0,56416667	   341,891	    16,2
09-12-2023 21:58:03	0,56500000	   350,940	    16,2
09-12-2023 21:58:06	0,56583333	   343,572	    16,2
09-12-2023 21:58:09	0,56666667	   351,581	    16,2
09-12-2023 21:58:12	0,56750000	   346,135	    16,2
09-12-2023 21:58:15	0,56833333	   350,940	    16,2
09-12-2023 21:58:18	0,56916667	   349,339	    16,2
09-12-2023 21:58:21	0,57000000	   350,940	    16,2
09-12-2023 21:58:24	0,57083333	   352,542	    16,2
09-12-2023 21:58:27	0,57166667	   350,940	    16,2
09-12-2023 21:58:30	0,57250000	   352,302	    16,2
09-12-2023 21:58:33	0,57333333	   354,544	    16,2
09-12-2023 21:58:36	0,57416667	   352,622	    16,2
09-12-2023 21:58:39	0,57500000	   356,467	    16,2
09-12-2023 21:58:42	0,57583333	   352,942	    16,2
09-12-2023 21:58:45	0,57666667	   358,069	    16,2
09-12-2023 21:58:48	0,57750000	   353,263	    16,2
09-12-2023 21:58:51	0,57833333	   360,311	    16,2
09-12-2023 21:58:54	0,57916667	   354,624	    16,2
09-12-2023 21:58:57	0,58000000	   362,314	    16,2
09-12-2023 21:59:00	0,58083333	   355,585	    16,2
09-12-2023 21:59:03	0,58166667	   364,877	    16,2
09-12-2023 21:59:06	0,58250000	   356,306	    16,3
09-12-2023 21:59:09	0,58333333	   366,159	    16,2
09-12-2023 21:59:12	0,58416667	   357,588	    16,3
09-12-2023 21:59:15	0,58500000	   367,841	    16,3
09-12-2023 21:59:18	0,58583333	   358,149	    16,2
09-12-2023 21:59:21	0,58666667	   369,763	    16,3
09-12-2023 21:59:24	0,58750000	   359,190	    16,3
09-12-2023 21:59:27	0,58833333	   372,647	    16,3
09-12-2023 21:59:30	0,58916667	   362,394	    16,3
09-12-2023 21:59:33	0,59000000	   363,676	    16,3
09-12-2023 21:59:36	0,59083333	   363,115	    16,3
09-12-2023 21:59:39	0,59166667	   368,242	    16,3
09-12-2023 21:59:42	0,59250000	   368,562	    16,3
09-12-2023 21:59:45	0,59333333	   368,562	    16,3
09-12-2023 21:59:48	0,59416667	   366,720	    16,3
09-12-2023 21:59:51	0,59500000	   367,281	    16,3
09-12-2023 21:59:54	0,59583333	   368,883	    16,3
09-12-2023 21:59:57	0,59666667	   369,203	    16,3
09-12-2023 22:00:00	0,59750000	   369,284	    16,3
09-12-2023 22:00:03	0,59833333	   368,643	    16,3
09-12-2023 22:00:06	0,59916667	   368,643	    16,3
09-12-2023 22:00:09	0,60000000	   368,963	    16,3
09-12-2023 22:00:12	0,60083333	   368,963	    16,3
09-12-2023 22:00:15	0,60166667	   369,284	    16,3
09-12-2023 22:00:18	0,60250000	   368,723	    16,3
09-12-2023 22:00:21	0,60333333	   368,723	    16,3
09-12-2023 22:00:24	0,60416667	   368,723	    16,3
09-12-2023 22:00:27	0,60500000	   368,723	    16,3
09-12-2023 22:00:30	0,60583333	   368,723	    16,3
09-12-2023 22:00:33	0,60666667	   368,403	    16,3
09-12-2023 22:00:36	0,60750000	   368,403	    16,3
09-12-2023 22:00:39	0,60833333	   368,163	    16,3
09-12-2023 22:00:42	0,60916667	   367,842	    16,3
09-12-2023 22:00:45	0,61000000	   368,163	    16,3
09-12-2023 22:00:48	0,61083333	   368,163	    16,3
09-12-2023 22:00:51	0,61166667	   368,163	    16,3
09-12-2023 22:00:54	0,61250000	   367,842	    16,3
09-12-2023 22:00:57	0,61333333	   368,163	    16,3
09-12-2023 22:01:00	0,61416667	   368,163	    16,3
09-12-2023 22:01:03	0,61500000	   368,163	    16,3
09-12-2023 22:01:06	0,61583333	   368,483	    16,3
09-12-2023 22:01:09	0,61666667	   368,483	    16,3
09-12-2023 22:01:12	0,61750000	   368,163	    16,3
09-12-2023 22:01:15	0,61833333	   368,483	    16,3
09-12-2023 22:01:18	0,61916667	   368,483	    16,3
09-12-2023 22:01:21	0,62000000	   357,587	    16,3
09-12-2023 22:01:24	0,62083333	   358,549	    16,3
09-12-2023 22:01:27	0,62166667	   372,730	    16,4
09-12-2023 22:01:30	0,62250000	   374,332	    16,4
09-12-2023 22:01:33	0,62333333	   368,564	    16,4
09-12-2023 22:01:36	0,62416667	   370,166	    16,4
09-12-2023 22:01:39	0,62500000	   370,487	    16,4
09-12-2023 22:01:42	0,62583333	   373,050	    16,4
09-12-2023 22:01:45	0,62666667	   369,525	    16,4
09-12-2023 22:01:48	0,62750000	   373,371	    16,4
09-12-2023 22:01:51	0,62833333	   372,409	    16,4
09-12-2023 22:01:54	0,62916667	   376,336	    16,4
09-12-2023 22:01:57	0,63000000	   372,811	    16,4
09-12-2023 22:02:00	0,63083333	   376,977	    16,4
09-12-2023 22:02:03	0,63166667	   374,653	    16,4
09-12-2023 22:02:06	0,63250000	   378,259	    16,4
09-12-2023 22:02:09	0,63333333	   376,015	    16,4
09-12-2023 22:02:12	0,63416667	   376,977	    16,4
09-12-2023 22:02:15	0,63500000	   377,618	    16,4
09-12-2023 22:02:18	0,63583333	   377,938	    16,4
09-12-2023 22:02:21	0,63666667	   379,541	    16,4
09-12-2023 22:02:24	0,63750000	   379,301	    16,4
09-12-2023 22:02:27	0,63833333	   381,784	    16,4
09-12-2023 22:02:30	0,63916667	   381,545	    16,4
09-12-2023 22:02:33	0,64000000	   382,827	    16,4
09-12-2023 22:02:36	0,64083333	   381,545	    16,4
09-12-2023 22:02:39	0,64166667	   383,549	    16,4
09-12-2023 22:02:42	0,64250000	   383,870	    16,4
09-12-2023 22:02:45	0,64333333	   383,549	    16,4
09-12-2023 22:02:48	0,64416667	   384,190	    16,4
09-12-2023 22:02:51	0,64500000	   384,831	    16,4
09-12-2023 22:02:54	0,64583333	   386,434	    16,4
09-12-2023 22:02:57	0,64666667	   386,434	    16,4
09-12-2023 22:03:00	0,64750000	   388,759	    16,5
09-12-2023 22:03:03	0,64833333	   388,118	    16,5
09-12-2023 22:03:06	0,64916667	   389,639	    16,4
09-12-2023 22:03:09	0,65000000	   390,361	    16,5
09-12-2023 22:03:12	0,65083333	   391,644	    16,5
09-12-2023 22:03:15	0,65166667	   390,361	    16,5
09-12-2023 22:03:18	0,65250000	   392,366	    16,5
09-12-2023 22:03:21	0,65333333	   392,687	    16,5
09-12-2023 22:03:24	0,65416667	   393,007	    16,5
09-12-2023 22:03:27	0,65500000	   393,648	    16,5
09-12-2023 22:03:30	0,65583333	   394,610	    16,5
09-12-2023 22:03:33	0,65666667	   394,691	    16,5
09-12-2023 22:03:36	0,65750000	   395,653	    16,5
09-12-2023 22:03:39	0,65833333	   400,141	    16,5
09-12-2023 22:03:42	0,65916667	   397,256	    16,5
09-12-2023 22:03:45	0,66000000	   395,333	    16,5
09-12-2023 22:03:48	0,66083333	   397,897	    16,5
09-12-2023 22:03:51	0,66166667	   397,338	    16,5
09-12-2023 22:03:54	0,66250000	   397,338	    16,5
09-12-2023 22:03:57	0,66333333	   398,620	    16,5
09-12-2023 22:04:00	0,66416667	   398,940	    16,5
09-12-2023 22:04:03	0,66500000	   398,702	    16,5
09-12-2023 22:04:06	0,66583333	   399,022	    16,5
09-12-2023 22:04:09	0,66666667	   399,022	    16,5
09-12-2023 22:04:12	0,66750000	   399,343	    16,5
09-12-2023 22:04:15	0,66833333	   399,663	    16,5
09-12-2023 22:04:18	0,66916667	   399,745	    16,6
09-12-2023 22:04:21	0,67000000	   399,343	    16,5
09-12-2023 22:04:24	0,67083333	   399,424	    16,6
09-12-2023 22:04:27	0,67166667	   399,185	    16,6
09-12-2023 22:04:30	0,67250000	   399,424	    16,6
09-12-2023 22:04:33	0,67333333	   399,506	    16,6
09-12-2023 22:04:36	0,67416667	   399,104	    16,6
09-12-2023 22:04:39	0,67500000	   398,865	    16,6
09-12-2023 22:04:42	0,67583333	   398,865	    16,6
09-12-2023 22:04:45	0,67666667	   398,865	    16,6
09-12-2023 22:04:48	0,67750000	   398,865	    16,6
09-12-2023 22:04:51	0,67833333	   398,865	    16,6
09-12-2023 22:04:54	0,67916667	   398,544	    16,6
09-12-2023 22:04:57	0,68000000	   398,626	    16,6
09-12-2023 22:05:00	0,68083333	   398,626	    16,6
09-12-2023 22:05:03	0,68166667	   398,544	    16,6
09-12-2023 22:05:06	0,68250000	   400,870	    16,6
09-12-2023 22:05:09	0,68333333	   382,274	    16,6
09-12-2023 22:05:12	0,68416667	   408,566	    16,6
09-12-2023 22:05:15	0,68500000	   396,142	    16,6
09-12-2023 22:05:18	0,68583333	   397,023	    16,6
09-12-2023 22:05:21	0,68666667	   402,473	    16,6
09-12-2023 22:05:24	0,68750000	   400,550	    16,6
09-12-2023 22:05:27	0,68833333	   399,990	    16,6
09-12-2023 22:05:30	0,68916667	   404,159	    16,6
09-12-2023 22:05:33	0,69000000	   401,914	    16,6
09-12-2023 22:05:36	0,69083333	   404,800	    16,6
09-12-2023 22:05:39	0,69166667	   404,479	    16,6
09-12-2023 22:05:42	0,69250000	   402,958	    16,6
09-12-2023 22:05:45	0,69333333	   405,202	    16,6
09-12-2023 22:05:48	0,69416667	   404,882	    16,6
09-12-2023 22:05:51	0,69500000	   406,485	    16,6
09-12-2023 22:05:54	0,69583333	   404,882	    16,6
09-12-2023 22:05:57	0,69666667	   407,447	    16,6
09-12-2023 22:06:00	0,69750000	   407,850	    16,7
09-12-2023 22:06:03	0,69833333	   410,415	    16,7
09-12-2023 22:06:06	0,69916667	   408,491	    16,7
09-12-2023 22:06:09	0,70000000	   410,415	    16,7
09-12-2023 22:06:12	0,70083333	   408,170	    16,7
09-12-2023 22:06:15	0,70166667	   410,736	    16,7
09-12-2023 22:06:18	0,70250000	   410,415	    16,7
09-12-2023 22:06:21	0,70333333	   412,101	    16,7
09-12-2023 22:06:24	0,70416667	   413,704	    16,7
09-12-2023 22:06:27	0,70500000	   413,063	    16,7
09-12-2023 22:06:30	0,70583333	   415,308	    16,7
09-12-2023 22:06:33	0,70666667	   414,987	    16,7
09-12-2023 22:06:36	0,70750000	   416,673	    16,7
09-12-2023 22:06:39	0,70833333	   416,031	    16,7
09-12-2023 22:06:42	0,70916667	   417,314	    16,7
09-12-2023 22:06:45	0,71000000	   417,314	    16,7
09-12-2023 22:06:48	0,71083333	   417,314	    16,7
09-12-2023 22:06:51	0,71166667	   418,597	    16,7
09-12-2023 22:06:54	0,71250000	   419,880	    16,7
09-12-2023 22:06:57	0,71333333	   420,283	    16,7
09-12-2023 22:07:00	0,71416667	   420,924	    16,7
09-12-2023 22:07:03	0,71500000	   421,887	    16,7
09-12-2023 22:07:06	0,71583333	   422,207	    16,7
09-12-2023 22:07:09	0,71666667	   422,290	    16,8
09-12-2023 22:07:12	0,71750000	   422,931	    16,8
09-12-2023 22:07:15	0,71833333	   423,894	    16,8
09-12-2023 22:07:18	0,71916667	   424,535	    16,8
09-12-2023 22:07:21	0,72000000	   425,497	    16,8
09-12-2023 22:07:24	0,72083333	   421,648	    16,8
09-12-2023 22:07:27	0,72166667	   417,561	    16,8
09-12-2023 22:07:30	0,72250000	   431,995	    16,8
09-12-2023 22:07:33	0,72333333	   423,097	    16,8
09-12-2023 22:07:36	0,72416667	   431,353	    16,8
09-12-2023 22:07:39	0,72500000	   425,663	    16,8
09-12-2023 22:07:42	0,72583333	   428,229	    16,8
09-12-2023 22:07:45	0,72666667	   427,266	    16,8
09-12-2023 22:07:48	0,72750000	   429,512	    16,8
09-12-2023 22:07:51	0,72833333	   429,833	    16,8
09-12-2023 22:07:54	0,72916667	   429,595	    16,8
09-12-2023 22:07:57	0,73000000	   429,595	    16,8
09-12-2023 22:08:00	0,73083333	   428,953	    16,8
09-12-2023 22:08:03	0,73166667	   429,915	    16,8
09-12-2023 22:08:06	0,73250000	   430,319	    16,8
09-12-2023 22:08:09	0,73333333	   430,319	    16,8
09-12-2023 22:08:12	0,73416667	   429,998	    16,8
09-12-2023 22:08:15	0,73500000	   429,440	    16,9
