Time	Treating Pressure	Flow Rate	Density	Volume	CMT Return Press	CMT Return Rate	CMT Return Dens	Return Volume
mm:dd:yyyy:hh:mm:ss	bars	l/min	sgu	m3	bars	l/min	sgu	m3
____	______________	________	________	_______	________________	_______________	_______________	_____________	
12:12:2023:16:58:26	15	0.0	1.08	8.400	14	0.0	1.05	1.225
12:12:2023:16:58:27	16	0.0	1.08	8.400	15	0.0	1.05	1.225
12:12:2023:16:58:28	16	0.0	1.08	8.400	15	0.0	1.05	1.225
12:12:2023:16:58:29	17	0.0	1.08	8.400	16	0.0	1.05	1.225
12:12:2023:16:58:30	17	0.0	1.08	8.400	16	0.0	1.05	1.225
12:12:2023:16:58:31	18	0.0	1.08	8.400	17	0.0	1.05	1.225
12:12:2023:16:58:32	18	0.0	1.08	8.400	17	0.0	1.05	1.225
12:12:2023:16:58:33	18	0.0	1.08	8.400	17	0.0	1.05	1.225
12:12:2023:16:58:34	19	0.0	1.08	8.400	18	0.0	1.05	1.225
12:12:2023:16:58:35	19	0.0	1.08	8.400	18	0.0	1.05	1.225
12:12:2023:16:58:36	19	0.0	1.08	8.400	19	0.0	1.05	1.225
12:12:2023:16:58:37	20	0.0	1.08	8.400	19	0.0	1.05	1.225
12:12:2023:16:58:38	20	0.0	1.08	8.400	20	0.0	1.05	1.225
12:12:2023:16:58:39	21	0.0	1.08	8.400	20	0.0	1.05	1.225
12:12:2023:16:58:40	21	0.0	1.08	8.400	20	0.0	1.05	1.225
12:12:2023:16:58:41	21	0.0	1.08	8.400	20	0.0	1.05	1.225
12:12:2023:16:58:42	22	0.0	1.08	8.400	21	0.0	1.05	1.225
12:12:2023:16:58:43	22	0.0	1.08	8.400	21	0.0	1.05	1.225
12:12:2023:16:58:44	23	0.0	1.08	8.400	22	0.0	1.05	1.225
12:12:2023:16:58:45	23	0.0	1.08	8.400	22	0.0	1.05	1.225
12:12:2023:16:58:47	23	0.0	1.08	8.400	22	0.0	1.05	1.225
12:12:2023:16:58:48	24	0.0	1.08	8.400	23	0.0	1.05	1.225
12:12:2023:16:58:49	24	0.0	1.08	8.400	23	0.0	1.05	1.225
12:12:2023:16:58:50	24	0.0	1.08	8.400	24	0.0	1.05	1.225
12:12:2023:16:58:51	25	0.0	1.08	8.400	24	0.0	1.05	1.225
12:12:2023:16:58:52	25	0.0	1.08	8.400	24	0.0	1.05	1.225
12:12:2023:16:58:53	25	0.0	1.08	8.400	25	0.0	1.05	1.225
12:12:2023:16:58:54	26	0.0	1.08	8.400	25	0.0	1.05	1.225
12:12:2023:16:58:55	26	0.0	1.08	8.400	25	0.0	1.05	1.225
12:12:2023:16:58:56	26	0.0	1.08	8.400	26	0.0	1.05	1.225
12:12:2023:16:58:57	27	0.0	1.08	8.400	26	0.0	1.05	1.225
12:12:2023:16:58:58	27	0.0	1.08	8.400	26	0.0	1.05	1.225
12:12:2023:16:58:59	28	0.0	1.08	8.400	27	0.0	1.05	1.225
12:12:2023:16:59:00	28	0.0	1.08	8.400	27	0.0	1.05	1.225
12:12:2023:16:59:01	28	0.0	1.08	8.400	27	0.0	1.05	1.225
12:12:2023:16:59:02	29	0.0	1.08	8.400	28	0.0	1.05	1.225
12:12:2023:16:59:03	29	0.0	1.08	8.400	28	0.0	1.05	1.225
12:12:2023:16:59:04	29	0.0	1.08	8.400	28	0.0	1.05	1.225
12:12:2023:16:59:05	30	0.0	1.08	8.400	29	0.0	1.05	1.225
12:12:2023:16:59:06	30	0.0	1.08	8.400	29	0.0	1.05	1.225
12:12:2023:16:59:07	30	0.0	1.08	8.400	29	0.0	1.05	1.225
12:12:2023:16:59:08	31	0.0	1.08	8.400	30	0.0	1.05	1.225
12:12:2023:16:59:09	31	0.0	1.08	8.400	30	0.0	1.05	1.225
12:12:2023:16:59:10	31	0.0	1.08	8.400	30	0.0	1.05	1.225
12:12:2023:16:59:11	32	0.0	1.08	8.400	31	0.0	1.05	1.225
12:12:2023:16:59:12	32	0.0	1.08	8.400	31	0.0	1.05	1.225
12:12:2023:16:59:13	32	0.0	1.08	8.400	31	0.0	1.05	1.225
12:12:2023:16:59:14	33	0.0	1.08	8.400	32	0.0	1.05	1.225
12:12:2023:16:59:15	33	0.0	1.08	8.400	32	0.0	1.05	1.225
12:12:2023:16:59:16	33	0.0	1.08	8.400	32	0.0	1.05	1.225
12:12:2023:16:59:17	34	0.0	1.08	8.400	33	0.0	1.05	1.225
12:12:2023:16:59:18	34	0.0	1.08	8.400	33	0.0	1.05	1.225
12:12:2023:16:59:19	34	0.0	1.08	8.400	33	0.0	1.05	1.225
12:12:2023:16:59:20	35	0.0	1.08	8.400	34	0.0	1.05	1.225
12:12:2023:16:59:21	35	0.0	1.08	8.400	34	0.0	1.05	1.225
12:12:2023:16:59:22	35	0.0	1.08	8.400	34	0.0	1.05	1.225
12:12:2023:16:59:23	35	0.0	1.08	8.400	34	0.0	1.05	1.225
12:12:2023:16:59:24	36	0.0	1.08	8.400	35	0.0	1.05	1.225
12:12:2023:16:59:25	36	0.0	1.08	8.400	35	0.0	1.05	1.225
12:12:2023:16:59:26	36	0.0	1.08	8.400	36	0.0	1.05	1.225
12:12:2023:16:59:27	37	0.0	1.08	8.400	36	0.0	1.05	1.225
12:12:2023:16:59:28	37	0.0	1.08	8.400	36	0.0	1.05	1.225
12:12:2023:16:59:29	37	0.0	1.08	8.400	36	0.0	1.05	1.225
12:12:2023:16:59:30	37	0.0	1.08	8.400	37	0.0	1.05	1.225
12:12:2023:16:59:31	38	0.0	1.08	8.400	37	0.0	1.05	1.225
12:12:2023:16:59:32	38	0.0	1.08	8.400	37	0.0	1.05	1.225
12:12:2023:16:59:33	38	0.0	1.08	8.400	37	0.0	1.05	1.225
12:12:2023:16:59:34	39	0.0	1.08	8.400	38	0.0	1.05	1.225
12:12:2023:16:59:35	39	0.0	1.08	8.400	38	0.0	1.05	1.225
12:12:2023:16:59:36	39	0.0	1.08	8.400	38	0.0	1.05	1.225
12:12:2023:16:59:37	40	0.0	1.08	8.400	38	0.0	1.05	1.225
12:12:2023:16:59:38	40	0.0	1.08	8.400	39	0.0	1.05	1.225
12:12:2023:16:59:39	40	0.0	1.08	8.400	39	0.0	1.05	1.225
12:12:2023:16:59:40	40	0.0	1.08	8.400	39	0.0	1.05	1.225
12:12:2023:16:59:41	41	0.0	1.08	8.400	40	0.0	1.05	1.225
12:12:2023:16:59:42	41	0.0	1.08	8.400	40	0.0	1.05	1.225
12:12:2023:16:59:43	41	0.0	1.08	8.400	40	0.0	1.05	1.225
12:12:2023:16:59:44	41	0.0	1.08	8.400	41	0.0	1.05	1.225
12:12:2023:16:59:45	42	0.0	1.08	8.400	41	0.0	1.05	1.225
12:12:2023:16:59:46	42	0.0	1.08	8.400	41	0.0	1.05	1.225
12:12:2023:16:59:47	42	0.0	1.08	8.400	41	0.0	1.05	1.225
12:12:2023:16:59:48	42	0.0	1.08	8.400	42	0.0	1.05	1.225
12:12:2023:16:59:49	43	0.0	1.08	8.400	42	0.0	1.05	1.225
12:12:2023:16:59:50	43	0.0	1.08	8.400	42	0.0	1.05	1.225
12:12:2023:16:59:51	43	0.0	1.08	8.400	42	0.0	1.05	1.225
12:12:2023:16:59:52	43	0.0	1.08	8.400	43	0.0	1.05	1.225
12:12:2023:16:59:54	44	0.0	1.08	8.400	43	0.0	1.05	1.225
12:12:2023:16:59:55	44	0.0	1.08	8.400	43	0.0	1.05	1.225
12:12:2023:16:59:56	44	0.0	1.08	8.400	43	0.0	1.05	1.225
12:12:2023:16:59:57	45	0.0	1.08	8.400	43	0.0	1.05	1.225
12:12:2023:16:59:58	45	0.0	1.08	8.400	44	0.0	1.05	1.225
12:12:2023:16:59:59	45	0.0	1.08	8.400	44	0.0	1.05	1.225
12:12:2023:17:00:00	45	0.0	1.08	8.400	44	0.0	1.05	1.225
12:12:2023:17:00:01	45	0.0	1.08	8.400	44	0.0	1.05	1.225
12:12:2023:17:00:02	46	0.0	1.08	8.400	45	0.0	1.05	1.225
12:12:2023:17:00:03	46	0.0	1.08	8.400	45	0.0	1.05	1.225
12:12:2023:17:00:04	46	0.0	1.08	8.400	45	0.0	1.05	1.225
12:12:2023:17:00:05	46	0.0	1.08	8.400	45	0.0	1.05	1.225
12:12:2023:17:00:06	47	0.0	1.08	8.400	46	0.0	1.05	1.225
12:12:2023:17:00:07	47	0.0	1.08	8.400	46	0.0	1.05	1.225
12:12:2023:17:00:08	47	0.0	1.08	8.400	46	0.0	1.05	1.225
12:12:2023:17:00:09	47	0.0	1.08	8.400	46	0.0	1.05	1.225
12:12:2023:17:00:10	48	0.0	1.08	8.400	47	0.0	1.05	1.225
12:12:2023:17:00:11	48	0.0	1.08	8.400	47	0.0	1.05	1.225
12:12:2023:17:00:12	48	0.0	1.08	8.400	47	0.0	1.05	1.225
12:12:2023:17:00:13	48	0.0	1.08	8.400	47	0.0	1.05	1.225
12:12:2023:17:00:14	48	0.0	1.08	8.400	48	0.0	1.05	1.225
12:12:2023:17:00:15	49	0.0	1.08	8.400	48	0.0	1.05	1.225
12:12:2023:17:00:16	49	0.0	1.08	8.400	48	0.0	1.05	1.225
12:12:2023:17:00:17	49	0.0	1.08	8.400	48	0.0	1.05	1.225
12:12:2023:17:00:18	49	0.0	1.08	8.400	48	0.0	1.05	1.225
12:12:2023:17:00:19	49	0.0	1.08	8.400	49	0.0	1.05	1.225
12:12:2023:17:00:20	50	0.0	1.08	8.400	49	0.0	1.05	1.225
12:12:2023:17:00:21	50	0.0	1.08	8.400	49	0.0	1.05	1.225
12:12:2023:17:00:22	50	0.0	1.08	8.400	49	0.0	1.05	1.225
12:12:2023:17:00:23	50	0.0	1.08	8.400	49	0.0	1.05	1.225
12:12:2023:17:00:24	50	0.0	1.08	8.400	49	0.0	1.05	1.225
12:12:2023:17:00:25	51	0.0	1.08	8.400	49	0.0	1.05	1.225
12:12:2023:17:00:26	51	0.0	1.08	8.400	50	0.0	1.05	1.225
12:12:2023:17:00:27	51	0.0	1.08	8.400	50	0.0	1.05	1.225
12:12:2023:17:00:28	51	0.0	1.08	8.400	50	0.0	1.05	1.225
12:12:2023:17:00:29	51	0.0	1.08	8.400	50	0.0	1.05	1.225
12:12:2023:17:00:30	52	0.0	1.08	8.400	50	0.0	1.05	1.225
12:12:2023:17:00:31	52	0.0	1.08	8.400	51	0.0	1.05	1.225
12:12:2023:17:00:32	52	0.0	1.08	8.400	51	0.0	1.05	1.225
12:12:2023:17:00:33	52	0.0	1.08	8.400	51	0.0	1.05	1.225
12:12:2023:17:00:34	52	0.0	1.08	8.400	51	0.0	1.05	1.225
12:12:2023:17:00:35	52	0.0	1.08	8.400	51	0.0	1.05	1.225
12:12:2023:17:00:36	53	0.0	1.08	8.400	52	0.0	1.05	1.225
12:12:2023:17:00:37	53	0.0	1.08	8.400	52	0.0	1.05	1.225
12:12:2023:17:00:38	53	0.0	1.08	8.400	52	0.0	1.05	1.225
12:12:2023:17:00:39	53	0.0	1.08	8.400	52	0.0	1.05	1.225
12:12:2023:17:00:40	53	0.0	1.08	8.400	52	0.0	1.05	1.225
12:12:2023:17:00:41	53	0.0	1.08	8.400	52	0.0	1.05	1.225
12:12:2023:17:00:42	53	0.0	1.08	8.400	53	0.0	1.05	1.225
12:12:2023:17:00:43	54	0.0	1.08	8.400	53	0.0	1.05	1.225
12:12:2023:17:00:44	54	0.0	1.08	8.400	53	0.0	1.05	1.225
12:12:2023:17:00:45	54	0.0	1.08	8.400	53	0.0	1.05	1.225
12:12:2023:17:00:46	54	0.0	1.08	8.400	53	0.0	1.05	1.225
12:12:2023:17:00:47	54	0.0	1.08	8.400	53	0.0	1.05	1.225
12:12:2023:17:00:48	54	0.0	1.08	8.400	53	0.0	1.05	1.225
12:12:2023:17:00:49	54	0.0	1.08	8.400	54	0.0	1.05	1.225
12:12:2023:17:00:50	55	0.0	1.08	8.400	54	0.0	1.05	1.225
12:12:2023:17:00:51	55	0.0	1.08	8.400	54	0.0	1.05	1.225
12:12:2023:17:00:52	55	0.0	1.08	8.400	54	0.0	1.05	1.225
12:12:2023:17:00:53	55	0.0	1.08	8.400	54	0.0	1.05	1.225
12:12:2023:17:00:54	55	0.0	1.08	8.400	54	0.0	1.05	1.225
12:12:2023:17:00:55	55	0.0	1.08	8.400	54	0.0	1.05	1.225
12:12:2023:17:00:56	55	0.0	1.08	8.400	54	0.0	1.05	1.225
12:12:2023:17:00:57	55	0.0	1.08	8.400	55	0.0	1.05	1.225
12:12:2023:17:00:59	56	0.0	1.08	8.400	55	0.0	1.05	1.225
12:12:2023:17:01:00	56	0.0	1.08	8.400	55	0.0	1.05	1.225
12:12:2023:17:01:01	56	0.0	1.08	8.400	55	0.0	1.05	1.225
12:12:2023:17:01:02	56	0.0	1.08	8.400	55	0.0	1.05	1.225
12:12:2023:17:01:03	56	0.0	1.08	8.400	55	0.0	1.05	1.225
12:12:2023:17:01:04	56	0.0	1.08	8.400	55	0.0	1.05	1.225
12:12:2023:17:01:05	56	0.0	1.08	8.400	55	0.0	1.05	1.225
12:12:2023:17:01:06	56	0.0	1.08	8.400	55	0.0	1.05	1.225
12:12:2023:17:01:07	56	0.0	1.08	8.400	55	0.0	1.05	1.225
12:12:2023:17:01:08	56	0.0	1.08	8.400	55	0.0	1.05	1.225
12:12:2023:17:01:09	57	0.0	1.08	8.400	55	0.0	1.05	1.225
12:12:2023:17:01:10	57	0.0	1.08	8.400	56	0.0	1.05	1.225
12:12:2023:17:01:11	57	0.0	1.08	8.400	56	0.0	1.05	1.225
12:12:2023:17:01:12	57	0.0	1.08	8.400	56	0.0	1.05	1.225
12:12:2023:17:01:13	57	0.0	1.08	8.400	56	0.0	1.05	1.225
12:12:2023:17:01:14	57	0.0	1.08	8.400	56	0.0	1.05	1.225
12:12:2023:17:01:15	57	0.0	1.08	8.400	56	0.0	1.05	1.225
12:12:2023:17:01:16	57	0.0	1.08	8.400	56	0.0	1.05	1.225
12:12:2023:17:01:17	57	0.0	1.08	8.400	56	0.0	1.05	1.225
12:12:2023:17:01:18	57	0.0	1.08	8.400	56	0.0	1.05	1.225
12:12:2023:17:01:19	57	0.0	1.08	8.400	56	0.0	1.05	1.225
12:12:2023:17:01:20	57	0.0	1.08	8.400	56	0.0	1.05	1.225
12:12:2023:17:01:21	58	0.0	1.08	8.400	57	0.0	1.05	1.225
12:12:2023:17:01:22	58	0.0	1.08	8.400	57	0.0	1.05	1.225
12:12:2023:17:01:23	58	0.0	1.08	8.400	57	0.0	1.05	1.225
12:12:2023:17:01:24	58	0.0	1.08	8.400	57	0.0	1.05	1.225
12:12:2023:17:01:25	58	0.0	1.08	8.400	57	0.0	1.05	1.225
12:12:2023:17:01:26	58	0.0	1.08	8.400	57	0.0	1.05	1.225
12:12:2023:17:01:27	58	0.0	1.08	8.400	57	0.0	1.05	1.225
12:12:2023:17:01:28	58	0.0	1.08	8.400	57	0.0	1.05	1.225
12:12:2023:17:01:29	58	0.0	1.08	8.400	57	0.0	1.05	1.225
12:12:2023:17:01:30	58	0.0	1.08	8.400	57	0.0	1.05	1.225
12:12:2023:17:01:31	58	0.0	1.08	8.400	57	0.0	1.05	1.225
12:12:2023:17:01:32	58	0.0	1.08	8.400	57	0.0	1.05	1.225
12:12:2023:17:01:33	58	0.0	1.08	8.400	57	0.0	1.05	1.225
12:12:2023:17:01:34	58	0.0	1.08	8.400	57	0.0	1.05	1.225
12:12:2023:17:01:35	58	0.0	1.08	8.400	57	0.0	1.05	1.225
12:12:2023:17:01:36	58	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:37	58	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:38	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:39	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:40	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:41	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:42	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:43	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:44	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:45	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:46	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:47	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:48	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:49	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:50	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:51	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:52	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:53	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:54	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:55	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:56	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:57	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:58	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:01:59	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:02:00	59	0.0	1.08	8.400	58	0.0	1.05	1.225
12:12:2023:17:02:01	59	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:02	59	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:03	59	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:04	59	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:06	59	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:07	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:08	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:09	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:10	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:11	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:12	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:13	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:14	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:15	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:16	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:17	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:18	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:19	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:20	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:21	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:22	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:23	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:24	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:25	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:26	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:27	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:28	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:29	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:30	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:31	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:32	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:33	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:34	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:35	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:36	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:37	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:38	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:39	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:40	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:41	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:42	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:43	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:44	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:45	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:46	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:47	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:48	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:49	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:50	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:51	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:52	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:53	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:54	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:55	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:56	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:57	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:58	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:02:59	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:03:00	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:03:01	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:02	60	0.0	1.08	8.400	59	0.0	1.05	1.225
12:12:2023:17:03:03	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:04	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:05	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:06	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:07	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:08	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:09	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:11	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:12	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:13	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:14	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:15	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:16	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:17	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:18	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:19	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:20	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:21	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:22	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:23	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:24	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:25	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:26	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:27	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:28	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:29	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:30	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:31	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:32	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:33	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:34	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:35	60	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:36	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:37	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:38	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:39	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:40	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:41	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:42	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:43	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:44	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:45	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:46	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:47	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:48	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:49	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:50	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:51	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:52	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:53	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:54	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:55	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:56	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:57	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:58	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:03:59	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:04:00	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:04:01	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:04:02	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:04:03	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:04:04	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:04:05	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:04:06	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:04:07	61	0.0	1.08	8.400	60	0.0	1.05	1.225
12:12:2023:17:04:08	61	0.0	1.08	8.400	60	0.0	1.05	1.225
